Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
87,0.01,0.13539274155026507,1.773148388999283,95.394,62.86
88,0.01,0.13084833644320973,1.840740911520211,95.506,63.28
89,0.01,0.12703298827361725,1.798770900364894,95.568,63.42
90,0.01,0.12413033542682982,1.8064593236157849,95.762,63.2
91,0.01,0.12136232819946488,1.7877388699039531,95.782,64.08
92,0.01,0.11915273096917382,1.792264863943598,96.018,63.47
93,0.01,0.11920748999499528,1.8862420092722414,95.972,63.41
94,0.01,0.11794712864186453,1.7917721484117448,95.888,63.88
95,0.01,0.11234567976554337,1.8501013422467907,96.126,63.62
96,0.01,0.11011364852980998,1.8368223907461592,96.344,63.23
97,0.01,0.10964678230283358,1.8610634978409786,96.168,63.63
98,0.01,0.10736091481998106,1.8472153502664748,96.302,63.17
