Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,0.01,2.1508470889552473,2.0724928796671,19.632,23.48
1,0.01,2.0311750563819087,2.021363395034887,25.726,26.27
2,0.01,1.9809290929828458,1.9843184545541266,27.966,27.67
3,0.01,1.960374436415065,1.9413715228912936,28.892,29.33
4,0.01,1.9381741369166947,1.934287063635079,29.69,30.08
5,0.01,1.9248371310246266,1.9316259622573853,30.436,29.65
6,0.01,1.9078751428962668,1.9225353442939224,31.102,29.88
7,0.01,1.9010536295678608,1.907599884233657,31.686,31.21
8,0.01,1.8906209128896903,1.8888571231987825,31.876,31.74
9,0.01,1.8831775048199821,1.9186473249629805,32.438,29.94
10,0.01,1.8742128942933534,1.892595316194425,32.436,31.39
11,0.01,1.8684003278422538,1.8678728531879984,32.734,32.57
12,0.01,1.860716570368813,1.8701653138847107,33.078,33.06
13,0.01,1.863614138739798,1.8604142354552153,32.792,32.6
14,0.01,1.8503673134557426,1.8668729469275018,33.6,32.28
15,0.01,1.8467455706023195,1.8486211945296853,33.394,34.24
16,0.01,1.844948844531613,1.8595877627658237,33.624,33.07
17,0.01,1.8368746289206892,1.8568926654803526,33.8,32.59
18,0.01,1.8352390206073557,1.8386797267160597,34.092,32.74
19,0.01,1.8336591677897423,1.8418672001285918,34.196,33.19
20,0.01,1.8246026658036214,1.8263966118454174,34.488,34.55
21,0.01,1.820753545407444,1.85100285490607,34.668,32.99
22,0.01,1.8170478249449864,1.8318873226262962,34.876,34.69
23,0.01,1.8142727047890959,1.8291767175030555,35.04,34.01
24,0.01,1.8138358797258733,1.827393308566634,35.012,34.23
25,0.01,1.8038549819565795,1.8769982825418947,35.41,33.34
26,0.01,1.8029347275529066,1.8168241582858335,35.5,34.98
27,0.01,1.7996925748217747,1.8567815001603145,35.442,33.31
28,0.01,1.7925349896216332,1.8663362378527404,35.502,32.6
29,0.01,1.7985482728084945,1.838756513443722,35.524,33.8
30,0.01,1.7935374266351276,1.818452141087526,35.444,35.13
31,0.01,1.7875253622184324,1.8343089705060243,35.988,34.96
32,0.01,1.790538339511208,1.8094526035770488,36.114,35.15
33,0.01,1.779726386222693,1.8126841267203069,35.9,34.89
34,0.01,1.7826662737390269,1.8056535872684163,36.184,34.71
35,0.01,1.783200633190477,1.821005710370981,35.984,34.46
36,0.01,1.778142746604617,1.841705499940617,36.346,33.49
37,0.01,1.7758573624484069,1.7860576423110477,36.4,35.43
38,0.01,1.775760186755139,1.8001319997629541,36.416,34.91
39,0.01,1.7696329564084787,1.8431776124201003,36.538,34.28
40,0.01,1.772233493950056,1.8093003816665358,36.128,34.91
41,0.01,1.7664410244778295,1.805894286009916,36.494,34.72
42,0.01,1.7685829183024824,1.8017227771175894,36.596,35.55
43,0.01,1.759404063987,1.7980339899184599,36.968,34.52
44,0.01,1.7587988782111945,1.7899079064654697,36.904,35.73
45,0.01,1.7589376132811427,1.815822911869948,36.816,34.55
46,0.01,1.7548459682928021,1.8044340974965674,37.026,35.57
47,0.01,1.7564320204507968,1.7999982089753364,36.972,35.36
48,0.01,1.7558878199828556,1.7877066833957744,36.858,35.64
49,0.01,1.7495464299950758,1.7801817944095393,37.25,36.03
50,0.01,1.7570930338271744,1.7920132047811133,36.854,35.8
51,0.01,1.753061395471968,1.8070777988737556,37.124,35.42
52,0.01,1.74539209159134,1.7919639386948507,37.33,35.84
53,0.01,1.7444841363240995,1.8040291382248994,37.292,35.17
54,0.01,1.7460552158258151,1.779464672325523,37.33,36.01
55,0.01,1.745283602601122,1.8050581444600584,37.24,34.69
56,0.01,1.7397095237851448,1.7947063324557748,37.534,35.23
57,0.01,1.7439745054830371,1.7574829440207997,37.182,36.5
58,0.01,1.7393703690880096,1.8146984455691781,37.466,35.18
59,0.01,1.741470197125164,1.7863313483584458,37.544,35.49
60,0.01,1.731839947078539,1.8095563931070315,37.848,34.99
61,0.01,1.7377442187055603,1.7928345021168897,37.678,35.24
62,0.01,1.7384254729656308,1.7939576518004108,37.624,35.84
63,0.01,1.741036383392256,1.7927099397987316,37.698,35.94
64,0.01,1.7325991564394567,1.8039767825679414,37.86,35.68
65,0.01,1.7347715832388308,1.7829319959992815,37.676,36.4
66,0.01,1.7344825705298987,1.7904391812670761,37.724,35.35
67,0.01,1.731831099066283,1.7978213699000656,37.938,35.53
68,0.01,1.7326158405569814,1.7763993808418324,38.08,36.52
69,0.01,1.7250873444940122,1.7869087556365189,37.842,35.12
70,0.01,1.725588148512194,1.7833858948604318,37.996,36.59
71,0.01,1.7245218121182277,1.7833125705172301,37.94,35.93
72,0.01,1.7260267289398272,1.7700950476773984,38.098,36.32
73,0.01,1.7279645396620416,1.783474709577621,37.64,36.69
74,0.01,1.7158777680238495,1.7829957479124616,38.148,36.18
75,0.01,1.723240408751056,1.8024774835367872,38.1,35.55
76,0.01,1.7186329756551386,1.7913375227314652,38.414,34.86
77,0.01,1.7233526577120242,1.775552285704643,38.104,36.23
78,0.01,1.7177498790309251,1.790596215588272,38.328,35.65
79,0.01,1.7092136344336488,1.7645846149724,38.472,36.45
80,0.01,1.7166743635216637,1.7947271872477926,37.85,35.72
81,0.01,1.7197050328754708,1.7637821359998862,38.216,36.95
82,0.01,1.717254679678651,1.7654471556851818,38.488,35.57
83,0.01,1.717954723121565,1.7644354385934817,38.258,36.34
84,0.01,1.714244642678429,1.7825900217530075,38.092,35.84
85,0.01,1.7109192018313786,1.7645951160200082,38.62,35.97
86,0.01,1.7157845253224873,1.755646683607891,38.072,36.38
87,0.01,1.7120962932591548,1.7863838103166811,38.706,36.91
88,0.01,1.7098439343445135,1.770469425590175,38.21,36.34
89,0.01,1.7071247910294691,1.7828155239676213,38.34,36.36
90,0.01,1.7124484911599123,1.7731193266097147,38.632,35.81
91,0.01,1.7099835086051764,1.7623631354350193,38.534,36.56
