Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,0.00811440627201611,0.7572597908312833,0.30628527904961517,78.48166666666667,90.6
1,0.009220958812201021,0.2670078367185491,0.2089728378174696,91.89833333333333,93.54
2,0.006867933009329274,0.19780212419151244,0.1790016674923052,94.035,94.33
3,0.006695928373121157,0.16703576725850036,0.14610149609340226,94.89833333333333,95.52
4,0.007070901758445457,0.153510308812565,0.1526521425812867,95.35666666666667,95.29
5,0.006198433796241546,0.13856566360772354,0.12899080285755027,95.685,95.92
6,0.007747491898810273,0.13620768465113633,0.13305280655533502,95.815,95.85
7,0.0069594584671072565,0.1265440302283398,0.13229644647206235,96.19333333333333,95.77
8,0.004506312455637424,0.1099284110821164,0.11785331191747171,96.63833333333334,96.42
9,0.0035973867197781405,0.10627108238546103,0.10571318498225349,96.75,96.95
10,0.0031759006224581386,0.09967570367660414,0.10440589531152776,97.01333333333334,96.72
11,0.0036843915997769477,0.0978042453816379,0.10210210094851246,96.99666666666667,96.84
12,0.0036989359820386197,0.09722252323754879,0.10376073837659922,97.04833333333333,96.75
13,0.0031624287856689016,0.09218179786166768,0.09777768701166627,97.19166666666666,96.86
14,0.003780939985104782,0.09155132472892401,0.09789981338444646,97.14666666666666,97.03
15,0.0033028229563421955,0.08993074813111028,0.09806915793929748,97.24166666666666,97.0
16,0.0032950029911232802,0.0879717695532736,0.09492345536565171,97.335,97.26
17,0.0035178487863172037,0.08501216569401102,0.10078022631469545,97.45833333333333,96.92
18,0.0032878115027918354,0.08305826792314744,0.09554438317968705,97.39,97.02
19,0.003941907269954294,0.08438151589989948,0.09612082963020416,97.40333333333334,97.03
20,0.003998761207164602,0.08433234638103576,0.09692095560214488,97.325,96.92
21,0.00421841149895564,0.08265871445445824,0.09448023914851865,97.39,96.91
22,0.005439720239424982,0.08657252153695456,0.09225387422399073,97.29666666666667,97.41
23,0.004203771971793908,0.08223739082712545,0.09465829442069083,97.44833333333334,97.03
24,0.00455109777478895,0.07716920435863502,0.09463352058750168,97.63,97.1
25,0.004493221458507923,0.07801019617253101,0.09176995262509556,97.57833333333333,97.25
26,0.005087266684934205,0.07936781215896485,0.09108717405388524,97.53166666666667,97.19
27,0.00459173449169167,0.07683591378221252,0.09135962397996099,97.54333333333334,97.04
28,0.004934268347912095,0.07570409428711528,0.09104833621190636,97.66333333333333,97.12
29,0.005274508569033961,0.07612430948420548,0.08833139967084358,97.51833333333333,97.36
30,0.004749524933587019,0.07321885617962207,0.08981602819440708,97.63666666666667,97.29
31,0.005455710788288185,0.0743460494581598,0.10186740154382672,97.59666666666666,96.95
32,0.005726026692090775,0.07419108369224854,0.09236919843431586,97.66666666666667,97.22
33,0.006229334296349441,0.07555463009013502,0.08911492925168424,97.555,97.36
34,0.006246950111626769,0.07477140424947844,0.09594876976842416,97.61166666666666,96.93
35,0.005174784029870065,0.06733354597366345,0.08378444765961379,97.85,97.48
36,0.004949850922957745,0.06578267875985344,0.0867044811587852,97.91,97.37
37,0.004615008960563235,0.06485214723355529,0.08851630112992682,97.91666666666667,97.28
38,0.0048691259349401194,0.06219413142297854,0.08161715575186891,98.00833333333334,97.43
39,0.0059098429735007,0.06675895846097359,0.08879593436185057,97.83833333333334,97.21
40,0.005316217217956092,0.06311434456211791,0.08162326594387555,97.93333333333334,97.38
41,0.005674759514281784,0.06469033322414197,0.08534220034949137,97.905,97.57
42,0.00568597488441323,0.06214763699665364,0.09537968515258306,98.02166666666666,96.98
43,0.006128378220542128,0.06409790563453703,0.08521823148142285,97.85833333333333,97.42
44,0.007170940451215921,0.06652229154474541,0.09065988601280293,97.86,97.29
45,0.005298904219081859,0.06107093003724438,0.08895549383222061,98.05333333333333,97.31
46,0.005472755620298218,0.05939312628271785,0.07997110678078785,98.065,97.6
47,0.004754179391493944,0.05649810017762718,0.0822167028806463,98.14,97.56
48,0.004136214266125257,0.05372883836805288,0.07986494949959504,98.26166666666667,97.65
49,0.003759055126936506,0.05223833750881283,0.08120714045145659,98.36333333333333,97.59
50,0.003603625299219973,0.04937233489457526,0.07890088603128145,98.41166666666666,97.55
51,0.0028218839469488746,0.04859374343916011,0.07237986572106091,98.41166666666666,97.78
52,0.0017718910356852833,0.04570388181238318,0.07629995751932447,98.52333333333333,97.7
53,0.001867979008057528,0.04487607491089464,0.07418282414224091,98.535,97.65
54,0.0014786583528130055,0.043053170430413415,0.07628750320261486,98.615,97.65
55,0.0017455755785637478,0.04273793377815736,0.07641947023614286,98.57833333333333,97.63
56,0.0011441833075428983,0.041997030046510335,0.07418483733826103,98.62166666666667,97.78
57,0.001155593689029852,0.04024420546618219,0.06752825230801222,98.665,97.96
58,0.0011542823314766373,0.04015592512982919,0.07350753401969648,98.74166666666666,97.88
59,0.0009804399044838336,0.04041032541926994,0.07198538518400276,98.70333333333333,97.78
60,0.0006956631654337316,0.03941560236388134,0.07296874889400254,98.775,97.79
61,0.0006929323853849517,0.03910701821678812,0.07336468373519475,98.775,97.78
62,0.0007412007862286455,0.040800270563024266,0.0702376237055131,98.705,97.83
63,0.0008701517733824458,0.039917993025659626,0.07348853567686335,98.74666666666667,97.8
64,0.0007618435843955335,0.03870931898652296,0.07267489259566512,98.765,97.8
65,0.0008813298240017401,0.039395317110095994,0.06948645477710369,98.79166666666667,97.94
66,0.0008128437347893879,0.038973424163808834,0.07134334395982912,98.73,97.84
67,0.0010610743551785617,0.0386297081069433,0.07107051265854937,98.765,97.9
68,0.000951224680064146,0.0402748403916342,0.07257466220174943,98.68666666666667,97.89
