Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
75,0.005147849334021795,1.718671279337705,1.75732716936974,38.728,37.17
76,0.005886002039233201,1.7145086513150989,1.7537639968714136,38.56,36.92
77,0.006272318780655524,1.7148916135968455,1.7569012938031725,38.792,37.79
78,0.003722760384008595,1.7081334206759167,1.7441539361978033,38.82,37.49
79,0.004209230985929185,1.7076856529011446,1.768587027385736,38.908,36.52
80,0.004280435473461747,1.7065194209518335,1.7530439560580406,38.928,37.39
81,0.004515104372118075,1.7086003311454792,1.7518547439271477,38.748,37.81
82,0.004370311887377398,1.7051347939254682,1.7450763101031066,39.086,37.47
83,0.005085245312542715,1.7075335022128757,1.747277101893334,38.99,37.1
84,0.003767231427782521,1.7022553441469626,1.7433510593547943,39.072,37.04
85,0.0025170040306279496,1.696038053773553,1.7360685152612674,39.312,38.09
