Epoch,Learning Rate,Train Loss,Test Loss,Train Accuracy,Test Accuracy
0,0.011556212327019453,0.6753957092221866,0.2805183842825662,80.33833333333334,91.28
1,0.009595065913516835,0.24232943481934477,0.18527405752035178,92.61166666666666,94.36
2,0.008334576399961676,0.18668160629647373,0.16059939252141459,94.4,95.13
3,0.0048019099882123835,0.15606541572404758,0.14643066883336303,95.275,95.4
4,0.005760300367299025,0.14681970153146906,0.13687354243645194,95.55,95.92
5,0.004119359376078023,0.1316112108788749,0.13074403130716294,95.98166666666667,96.04
6,0.005365619226015734,0.12910617455077578,0.12465617820252753,96.08166666666666,96.06
7,0.004179468658657238,0.1192818873835954,0.12149836657462036,96.36833333333334,96.25
8,0.0038856068920671886,0.11390744539291493,0.11379286529982735,96.5,96.55
9,0.004108976538898522,0.1122227592735307,0.11301084335412902,96.55666666666667,96.63
10,0.0041838152814257625,0.10632382990665305,0.11043949216414409,96.70166666666667,96.6
11,0.004049811797976263,0.10328832102208726,0.10752579085172931,96.85,96.7
12,0.004396383786786604,0.10050906606419667,0.10235187194753545,96.94166666666666,96.94
13,0.0038458219312070925,0.0961916402035923,0.10051545743596188,97.00833333333334,96.79
14,0.00354668764382414,0.09217197503914425,0.09787548052526679,97.165,96.91
15,0.0029008268127920867,0.08993870862968155,0.10011857317072476,97.16666666666667,96.81
16,0.003076401196549716,0.08779935552669105,0.10020090480020662,97.3,96.77
17,0.0031678823367075988,0.08835900469776442,0.10039625381813592,97.23333333333333,96.94
18,0.003884877557456693,0.08713071506623346,0.09176507180150313,97.33333333333333,97.27
19,0.004203300611021873,0.08635015240701627,0.0995786466367341,97.33333333333333,96.71
20,0.0032691763719287165,0.08276357171016493,0.09643382382442713,97.41833333333334,97.04
21,0.004265032625146885,0.08501059069051974,0.09053813727353077,97.33166666666666,97.1
22,0.003095343770037879,0.07895589267749634,0.08987885203500201,97.55833333333334,97.16
23,0.0032671742677111565,0.07654783507359268,0.09053840479149133,97.585,97.12
24,0.003719763358097561,0.0793547711681638,0.09706237122926648,97.53333333333333,96.99
25,0.004103304792623872,0.07876087814968612,0.09348122636820219,97.59333333333333,97.0
26,0.004650532929798518,0.0793914061976966,0.0953628198587733,97.52166666666666,97.04
27,0.006413603599967115,0.08536851904374847,0.1017389578772946,97.23666666666666,96.87
28,0.006129715835212943,0.08340626802922947,0.09371307044020101,97.315,97.01
29,0.0038295357669047595,0.07336546953788388,0.09338879248551478,97.63166666666666,97.08
30,0.005015585584297598,0.07549358027399397,0.08983821681015502,97.565,97.12
31,0.004719355609701619,0.07395082542142555,0.08955817584024006,97.66666666666667,97.42
32,0.005094721940928073,0.0724069303257077,0.09386227658436676,97.72833333333334,97.19
33,0.005428078335972372,0.07441751648888373,0.08771182541330612,97.635,97.21
34,0.005154571044206854,0.07257896654659322,0.08921170863619513,97.68333333333334,97.25
35,0.004323781080423018,0.06814751941844749,0.08322241989625796,97.80833333333334,97.34
36,0.0033244065414549133,0.06362021975626331,0.0846277480017376,98.03833333333333,97.27
37,0.003933562550924613,0.062262685166975695,0.07932320453343723,97.96333333333334,97.62
38,0.0036051042200043997,0.06251446481968866,0.07944617158426327,98.00833333333334,97.56
39,0.00362814104597882,0.06168256576772708,0.08071501479761461,98.07333333333334,97.37
40,0.003973538601802056,0.06252318026293427,0.08854049851281486,98.05,97.17
41,0.004492418406387601,0.06183449089897475,0.09006118724622414,98.06333333333333,97.28
42,0.004727770557769821,0.06225373970418136,0.08530424791888726,97.965,97.32
43,0.004253873345955859,0.059903774208434894,0.08209092667768264,98.09833333333333,97.36
44,0.003585778391675825,0.057330216981841924,0.07999114937461901,98.2,97.54
45,0.0045588744956798115,0.06145114419080301,0.08115292629108402,98.01166666666667,97.52
46,0.004153727901908053,0.057806716165515276,0.08488723342670246,98.195,97.4
47,0.0036161096857928315,0.055261727050890025,0.08264048551364986,98.21666666666667,97.48
48,0.0019384086364367253,0.04994919940917147,0.07886342507873062,98.40166666666667,97.55
49,0.0016517828198083916,0.04845554859730909,0.06982435840649151,98.41666666666667,97.81
50,0.0016292855388245673,0.04874376006382726,0.08430428046897753,98.45,97.61
51,0.0020866542960429105,0.0494720673164738,0.07537275751953304,98.45,97.75
52,0.0016565665120858938,0.04779897338195917,0.06965427989196507,98.47333333333333,97.85
53,0.0018367485222358633,0.04750834839497464,0.07093691203749151,98.44666666666667,97.8
54,0.0017234791692971884,0.04708880070335806,0.07396264831835084,98.495,97.71
55,0.0018723347899379178,0.04641736049791113,0.06724517798302607,98.515,97.95
56,0.0021409050619333957,0.046921008547742185,0.07263853845511307,98.505,97.68
57,0.0017180316978992697,0.04541965845914216,0.07072959469557535,98.54666666666667,97.82
58,0.001442595639363832,0.04379149819543061,0.07042836922867472,98.575,97.87
59,0.0015069510440885673,0.04443062287926582,0.0721730189742728,98.6,97.65
60,0.0014335728798916113,0.04356945876175089,0.07144205113257442,98.61166666666666,97.58
61,0.0011367197907678765,0.04426794690077505,0.06987355156096475,98.60833333333333,97.9
62,0.0012611064020441609,0.04298102072584552,0.07341385668753142,98.605,97.66
63,0.0009739051539479027,0.04147637779958475,0.07514657999576473,98.67,97.75
64,0.00093309676362424,0.04202724741843801,0.0721004137055278,98.655,97.76
65,0.001074998472279896,0.041452570509082125,0.06781309676633934,98.735,97.87
66,0.0011579267872632883,0.04173538426241613,0.07221524973635733,98.64,97.64
67,0.0010806314497230237,0.04102521683181277,0.07529503952602079,98.73,97.7
68,0.0012158346123850522,0.04285839901775864,0.07284699601327384,98.62333333333333,97.76
